line,departure_name,departure_short_name,departure_day,departure_time,arrival_time,arrival_day,arrival_name,arrival_short_name,distance,pause,rotation_id,vehicle_type
168,Alt-Schmöckwitz,ALSW02B,Sunday,19.4333333333333,19.5833333333333,Sunday,Moßkopfring,MKFR01B,4781,0,4426903,CKB
168,Moßkopfring,MKFR01B,Sunday,19.5833333333333,19.7333333333333,Sunday,Alt-Schmöckwitz,ALSW02B,5139,21,4426903,CKB
168,Alt-Schmöckwitz,ALSW02B,Sunday,20.0833333333333,20.2333333333333,Sunday,Moßkopfring,MKFR01B,4781,1,4426903,CKB
168,Moßkopfring,MKFR01B,Sunday,20.25,20.4,Sunday,Alt-Schmöckwitz,ALSW02B,5139,1,4426903,CKB
168,Alt-Schmöckwitz,ALSW02B,Sunday,20.4166666666666,20.5666666666666,Sunday,Moßkopfring,MKFR01B,4781,1,4426903,CKB
168,Moßkopfring,MKFR01B,Sunday,20.5833333333333,20.7333333333333,Sunday,Alt-Schmöckwitz,ALSW02B,5139,1,4426903,CKB
168,Alt-Schmöckwitz,ALSW02B,Sunday,20.75,20.9,Sunday,Moßkopfring,MKFR01B,4781,1,4426903,CKB
168,Moßkopfring,MKFR01B,Sunday,20.9166666666666,21.0666666666666,Sunday,Alt-Schmöckwitz,ALSW02B,5139,1,4426903,CKB
168,Alt-Schmöckwitz,ALSW02B,Sunday,21.0833333333333,21.2333333333333,Sunday,Moßkopfring,MKFR01B,4781,1,4426903,CKB
168,Moßkopfring,MKFR01B,Sunday,21.25,21.4,Sunday,Alt-Schmöckwitz,ALSW02B,5139,1,4426903,CKB
168,Alt-Schmöckwitz,ALSW02B,Sunday,21.4166666666666,21.5666666666666,Sunday,Moßkopfring,MKFR01B,4781,1,4426903,CKB
168,Moßkopfring,MKFR01B,Sunday,21.5833333333333,21.7333333333333,Sunday,Alt-Schmöckwitz,ALSW02B,5139,21,4426903,CKB
168,Alt-Schmöckwitz,ALSW02B,Sunday,22.0833333333333,22.2333333333333,Sunday,Moßkopfring,MKFR01B,4781,1,4426903,CKB
168,Moßkopfring,MKFR01B,Sunday,22.25,22.4,Sunday,Alt-Schmöckwitz,ALSW02B,5139,1,4426903,CKB
168,Alt-Schmöckwitz,ALSW02B,Sunday,22.4166666666666,22.5666666666666,Sunday,Moßkopfring,MKFR01B,4781,1,4426903,CKB
168,Moßkopfring,MKFR01B,Sunday,22.5833333333333,22.7333333333333,Sunday,Alt-Schmöckwitz,ALSW02B,5139,1,4426903,CKB
168,Alt-Schmöckwitz,ALSW02B,Sunday,22.75,22.9,Sunday,Moßkopfring,MKFR01B,4781,1,4426903,CKB
168,Moßkopfring,MKFR01B,Sunday,22.9166666666666,23.0666666666666,Sunday,Alt-Schmöckwitz,ALSW02B,5139,0,4426903,CKB
168,Alt-Schmöckwitz,ALSW02B,Sunday,23.0666666666666,23.0666666666666,Sunday,Betriebshof A,BF A A,0.06,0,4426903,CKB
294,Betriebshof A,BF A E,Sunday,7.5,7.5,Sunday,Seehausener Str.,SEEH01B,0.06,0,4369706,CKB
294,Seehausener Str.,SEEH01B,Sunday,7.5,7.58333333333333,Sunday,Gehrenseestr.,GEHR05B,2217,4,4369706,CKB
294,Gehrenseestr.,GEHR05B,Sunday,7.65,7.83333333333333,Sunday,Seehausener Str.,SEEH01B,4341,0,4369706,CKB
294,Seehausener Str.,SEEH01B,Sunday,7.83333333333333,7.91666666666666,Sunday,Gehrenseestr.,GEHR05B,2217,4,4369706,CKB
294,Gehrenseestr.,GEHR05B,Sunday,7.98333333333333,8.16666666666666,Sunday,Seehausener Str.,SEEH01B,4341,0,4369706,CKB
294,Seehausener Str.,SEEH01B,Sunday,8.16666666666666,8.25,Sunday,Gehrenseestr.,GEHR05B,2217,4,4369706,CKB
294,Gehrenseestr.,GEHR05B,Sunday,8.31666666666666,8.5,Sunday,Seehausener Str.,SEEH01B,4341,0,4369706,CKB
294,Seehausener Str.,SEEH01B,Sunday,8.5,8.58333333333333,Sunday,Gehrenseestr.,GEHR05B,2217,4,4369706,CKB
294,Gehrenseestr.,GEHR05B,Sunday,8.65,8.83333333333333,Sunday,Seehausener Str.,SEEH01B,4341,0,4369706,CKB
294,Seehausener Str.,SEEH01B,Sunday,8.83333333333333,8.91666666666666,Sunday,Gehrenseestr.,GEHR05B,2217,4,4369706,CKB
294,Gehrenseestr.,GEHR05B,Sunday,8.98333333333333,9.16666666666666,Sunday,Seehausener Str.,SEEH01B,4341,0,4369706,CKB
294,Seehausener Str.,SEEH01B,Sunday,9.16666666666666,9.25,Sunday,Gehrenseestr.,GEHR05B,2217,4,4369706,CKB
294,Gehrenseestr.,GEHR05B,Sunday,9.31666666666666,9.5,Sunday,Seehausener Str.,SEEH01B,4341,0,4369706,CKB
294,Seehausener Str.,SEEH01B,Sunday,9.5,9.58333333333333,Sunday,Gehrenseestr.,GEHR05B,2217,4,4369706,CKB
294,Gehrenseestr.,GEHR05B,Sunday,9.65,9.83333333333333,Sunday,Seehausener Str.,SEEH01B,4341,0,4369706,CKB
294,Seehausener Str.,SEEH01B,Sunday,9.83333333333333,9.91666666666666,Sunday,Gehrenseestr.,GEHR05B,2217,4,4369706,CKB
294,Gehrenseestr.,GEHR05B,Sunday,9.98333333333333,10.1666666666666,Sunday,Seehausener Str.,SEEH01B,4341,0,4369706,CKB
294,Seehausener Str.,SEEH01B,Sunday,10.1666666666666,10.25,Sunday,Gehrenseestr.,GEHR05B,2217,4,4369706,CKB
294,Gehrenseestr.,GEHR05B,Sunday,10.3166666666666,10.5,Sunday,Seehausener Str.,SEEH01B,4341,0,4369706,CKB
294,Seehausener Str.,SEEH01B,Sunday,10.5,10.5833333333333,Sunday,Gehrenseestr.,GEHR05B,2217,4,4369706,CKB
294,Gehrenseestr.,GEHR05B,Sunday,10.65,10.8333333333333,Sunday,Seehausener Str.,SEEH01B,4341,0,4369706,CKB
294,Seehausener Str.,SEEH01B,Sunday,10.8333333333333,10.9166666666666,Sunday,Gehrenseestr.,GEHR05B,2217,4,4369706,CKB
294,Gehrenseestr.,GEHR05B,Sunday,10.9833333333333,11.1666666666666,Sunday,Seehausener Str.,SEEH01B,4341,0,4369706,CKB
294,Seehausener Str.,SEEH01B,Sunday,11.1666666666666,11.25,Sunday,Gehrenseestr.,GEHR05B,2217,4,4369706,CKB
294,Gehrenseestr.,GEHR05B,Sunday,11.3166666666666,11.5,Sunday,Seehausener Str.,SEEH01B,4341,0,4369706,CKB
294,Seehausener Str.,SEEH01B,Sunday,11.5,11.5833333333333,Sunday,Gehrenseestr.,GEHR05B,2217,4,4369706,CKB
294,Gehrenseestr.,GEHR05B,Sunday,11.65,11.8333333333333,Sunday,Seehausener Str.,SEEH01B,4341,0,4369706,CKB
294,Seehausener Str.,SEEH01B,Sunday,11.8333333333333,11.9166666666666,Sunday,Gehrenseestr.,GEHR05B,2217,4,4369706,CKB
294,Gehrenseestr.,GEHR05B,Sunday,11.9833333333333,12.1666666666666,Sunday,Seehausener Str.,SEEH01B,4341,0,4369706,CKB
294,Seehausener Str.,SEEH01B,Sunday,12.1666666666666,12.25,Sunday,Gehrenseestr.,GEHR05B,2217,4,4369706,CKB
294,Gehrenseestr.,GEHR05B,Sunday,12.3166666666666,12.5,Sunday,Seehausener Str.,SEEH01B,4341,0,4369706,CKB
294,Seehausener Str.,SEEH01B,Sunday,12.5,12.5833333333333,Sunday,Gehrenseestr.,GEHR05B,2217,4,4369706,CKB
294,Gehrenseestr.,GEHR05B,Sunday,12.65,12.8333333333333,Sunday,Seehausener Str.,SEEH01B,4341,0,4369706,CKB
294,Seehausener Str.,SEEH01B,Sunday,12.8333333333333,12.9166666666666,Sunday,Gehrenseestr.,GEHR05B,2217,4,4369706,CKB
294,Gehrenseestr.,GEHR05B,Sunday,12.9833333333333,13.1666666666666,Sunday,Seehausener Str.,SEEH01B,4341,0,4369706,CKB
294,Seehausener Str.,SEEH01B,Sunday,13.1666666666666,13.25,Sunday,Gehrenseestr.,GEHR05B,2217,4,4369706,CKB
294,Gehrenseestr.,GEHR05B,Sunday,13.3166666666666,13.5,Sunday,Seehausener Str.,SEEH01B,4341,0,4369706,CKB
294,Seehausener Str.,SEEH01B,Sunday,13.5,13.5833333333333,Sunday,Gehrenseestr.,GEHR05B,2217,4,4369706,CKB
294,Gehrenseestr.,GEHR05B,Sunday,13.65,13.8333333333333,Sunday,Seehausener Str.,SEEH01B,4341,0,4369706,CKB
294,Seehausener Str.,SEEH01B,Sunday,13.8333333333333,13.9166666666666,Sunday,Gehrenseestr.,GEHR05B,2217,4,4369706,CKB
294,Gehrenseestr.,GEHR05B,Sunday,13.9833333333333,14.1666666666666,Sunday,Seehausener Str.,SEEH01B,4341,0,4369706,CKB
294,Seehausener Str.,SEEH01B,Sunday,14.1666666666666,14.25,Sunday,Gehrenseestr.,GEHR05B,2217,4,4369706,CKB
294,Gehrenseestr.,GEHR05B,Sunday,14.3166666666666,14.5,Sunday,Seehausener Str.,SEEH01B,4341,0,4369706,CKB
294,Seehausener Str.,SEEH01B,Sunday,14.5,14.5833333333333,Sunday,Gehrenseestr.,GEHR05B,2217,4,4369706,CKB
294,Gehrenseestr.,GEHR05B,Sunday,14.65,14.8333333333333,Sunday,Seehausener Str.,SEEH01B,4341,0,4369706,CKB
294,Seehausener Str.,SEEH01B,Sunday,14.8333333333333,14.9166666666666,Sunday,Gehrenseestr.,GEHR05B,2217,4,4369706,CKB
294,Gehrenseestr.,GEHR05B,Sunday,14.9833333333333,15.1666666666666,Sunday,Seehausener Str.,SEEH01B,4341,0,4369706,CKB
294,Seehausener Str.,SEEH01B,Sunday,15.1666666666666,15.25,Sunday,Gehrenseestr.,GEHR05B,2217,4,4369706,CKB
294,Gehrenseestr.,GEHR05B,Sunday,15.3166666666666,15.5,Sunday,Seehausener Str.,SEEH01B,4341,0,4369706,CKB
294,Seehausener Str.,SEEH01B,Sunday,15.5,15.5833333333333,Sunday,Gehrenseestr.,GEHR05B,2217,4,4369706,CKB
294,Gehrenseestr.,GEHR05B,Sunday,15.65,15.8333333333333,Sunday,Seehausener Str.,SEEH01B,4341,0,4369706,CKB
294,Seehausener Str.,SEEH01B,Sunday,15.8333333333333,15.9166666666666,Sunday,Gehrenseestr.,GEHR05B,2217,4,4369706,CKB
294,Gehrenseestr.,GEHR05B,Sunday,15.9833333333333,16.1666666666666,Sunday,Seehausener Str.,SEEH01B,4341,0,4369706,CKB
294,Seehausener Str.,SEEH01B,Sunday,16.1666666666666,16.25,Sunday,Gehrenseestr.,GEHR05B,2217,4,4369706,CKB
294,Gehrenseestr.,GEHR05B,Sunday,16.3166666666666,16.5,Sunday,Seehausener Str.,SEEH01B,4341,0,4369706,CKB
294,Seehausener Str.,SEEH01B,Sunday,16.5,16.5833333333333,Sunday,Gehrenseestr.,GEHR05B,2217,4,4369706,CKB
294,Gehrenseestr.,GEHR05B,Sunday,16.65,16.8333333333333,Sunday,Seehausener Str.,SEEH01B,4341,0,4369706,CKB
294,Seehausener Str.,SEEH01B,Sunday,16.8333333333333,16.9166666666666,Sunday,Gehrenseestr.,GEHR05B,2217,4,4369706,CKB
294,Gehrenseestr.,GEHR05B,Sunday,16.9833333333333,17.1666666666666,Sunday,Seehausener Str.,SEEH01B,4341,0,4369706,CKB
294,Seehausener Str.,SEEH01B,Sunday,17.1666666666666,17.25,Sunday,Gehrenseestr.,GEHR05B,2217,4,4369706,CKB
294,Gehrenseestr.,GEHR05B,Sunday,17.3166666666666,17.5,Sunday,Seehausener Str.,SEEH01B,4341,0,4369706,CKB
294,Seehausener Str.,SEEH01B,Sunday,17.5,17.5833333333333,Sunday,Gehrenseestr.,GEHR05B,2217,4,4369706,CKB
294,Gehrenseestr.,GEHR05B,Sunday,17.65,17.8333333333333,Sunday,Seehausener Str.,SEEH01B,4341,0,4369706,CKB
294,Seehausener Str.,SEEH01B,Sunday,17.8333333333333,17.9166666666666,Sunday,Gehrenseestr.,GEHR05B,2217,4,4369706,CKB
294,Gehrenseestr.,GEHR05B,Sunday,17.9833333333333,18.1666666666666,Sunday,Seehausener Str.,SEEH01B,4341,0,4369706,CKB
294,Seehausener Str.,SEEH01B,Sunday,18.1666666666666,18.25,Sunday,Gehrenseestr.,GEHR05B,2217,4,4369706,CKB
294,Gehrenseestr.,GEHR05B,Sunday,18.3166666666666,18.5,Sunday,Seehausener Str.,SEEH01B,4341,0,4369706,CKB
294,Seehausener Str.,SEEH01B,Sunday,18.5,18.5833333333333,Sunday,Gehrenseestr.,GEHR05B,2217,4,4369706,CKB
294,Gehrenseestr.,GEHR05B,Sunday,18.65,18.8333333333333,Sunday,Seehausener Str.,SEEH01B,4341,0,4369706,CKB
294,Seehausener Str.,SEEH01B,Sunday,18.8333333333333,18.9166666666666,Sunday,Gehrenseestr.,GEHR05B,2217,4,4369706,CKB
294,Gehrenseestr.,GEHR05B,Sunday,18.9833333333333,19.1666666666666,Sunday,Seehausener Str.,SEEH02B,4288,0,4369706,CKB
294,Seehausener Str.,SEEH02B,Sunday,19.1666666666666,19.1666666666666,Sunday,Betriebshof A,BF A A,0.06,0,4369706,CKB
334,Betriebshof A,BF A E,Sunday,7.93333333333333,7.93333333333333,Sunday,Alt-Gatow,ALTG01B,0.06,0,4419537,CKB
334,Alt-Gatow,ALTG01B,Sunday,7.93333333333333,7.93333333333333,Sunday,Alt-Gatow,ALTG99B,0.0,792,4419537,CKB
334,Alt-Gatow,ALTG99B,Sunday,21.1333333333333,21.1333333333333,Sunday,Alt-Gatow,ALTG01B,0.0,0,4419537,CKB
334,Alt-Gatow,ALTG01B,Sunday,21.1333333333333,21.1333333333333,Sunday,Betriebshof A,BF A A,0.06,0,4419537,CKB
369,Betriebshof A,BF A E,Sunday,7.3,7.3,Sunday,Müggelheim/Dorf,MHDO01B,0.06,0,4688586,CKB
369,Müggelheim/Dorf,MHDO01B,Sunday,7.3,7.43333333333333,Sunday,"Gosen, Eiche",GOSE01B,5562,10,4688586,CKB
369,"Gosen, Eiche",GOSE01B,Sunday,7.6,7.75,Sunday,Alt-Müggelheim,ALMG01B,5941,32,4688586,CKB
369,Alt-Müggelheim,ALMG01B,Sunday,8.28333333333333,8.43333333333333,Sunday,"Gosen, Eiche",GOSE01B,5994,10,4688586,CKB
369,"Gosen, Eiche",GOSE01B,Sunday,8.6,8.75,Sunday,Alt-Müggelheim,ALMG01B,5941,32,4688586,CKB
369,Alt-Müggelheim,ALMG01B,Sunday,9.28333333333333,9.43333333333333,Sunday,"Gosen, Eiche",GOSE01B,5994,8,4688586,CKB
369,"Gosen, Eiche",GOSE01B,Sunday,9.56666666666666,9.71666666666666,Sunday,Alt-Müggelheim,ALMG01B,5941,36,4688586,CKB
369,Alt-Müggelheim,ALMG01B,Sunday,10.3166666666666,10.5,Sunday,"Gosen, Eiche",GOSE01B,5994,2,4688586,CKB
369,"Gosen, Eiche",GOSE01B,Sunday,10.5333333333333,10.6833333333333,Sunday,Müggelheim/Dorf,MHDO02B,5566,0,4688586,CKB
369,Müggelheim/Dorf,MHDO02B,Sunday,10.6833333333333,10.6833333333333,Sunday,Betriebshof A,BF A A,0.06,0,4688586,CKB
160,Betriebshof A,BF A E,Tuesday,21.5166666666666,21.5166666666666,Tuesday,Hasselwerderstr.,HAWR01B,0.06,0,4454944,CKB
160,Hasselwerderstr.,HAWR01B,Tuesday,21.5166666666666,22.0666666666666,Tuesday,Siriusstr.,SIRI01B,14519,4,4454944,CKB
160,Siriusstr.,SIRI01B,Tuesday,22.1333333333333,22.7166666666666,Tuesday,Hasselwerderstr.,HAWR01B,13541,8,4454944,CKB
160,Hasselwerderstr.,HAWR01B,Tuesday,22.85,23.4,Tuesday,Siriusstr.,SIRI01B,14519,4,4454944,CKB
160,Siriusstr.,SIRI01B,Tuesday,23.4666666666666,24.05,Wednesday,Hasselwerderstr.,HAWR01B,13541,8,4454944,CKB
160,Hasselwerderstr.,HAWR01B,Wednesday,0.183333333333333,0.733333333333333,Wednesday,Siriusstr.,SIRI01B,14519,0,4454944,CKB
N60,Siriusstr.,SIRI01B,Wednesday,0.733333333333333,0.9,Wednesday,S Adlershof,SAH02BN,4.1,25,4454944,CKB
N60,S Adlershof,SAH02BN,Wednesday,1.31666666666666,1.7,Wednesday,Flughafen Schönefeld,SXF01B,8.36,6,4454944,CKB
N60,Flughafen Schönefeld,SXF01B,Wednesday,1.8,2.1,Wednesday,S Adlershof,SAH02BN,9067,13,4454944,CKB
N60,S Adlershof,SAH02BN,Wednesday,2.31666666666666,2.7,Wednesday,Flughafen Schönefeld,SXF01B,8.36,6,4454944,CKB
N60,Flughafen Schönefeld,SXF01B,Wednesday,2.8,3.1,Wednesday,S Adlershof,SAH02BN,9067,13,4454944,CKB
N60,S Adlershof,SAH02BN,Wednesday,3.31666666666666,3.7,Wednesday,Flughafen Schönefeld,SXF01B,8.36,6,4454944,CKB
N60,Flughafen Schönefeld,SXF01B,Wednesday,3.8,4.1,Wednesday,S Adlershof,SAH02BN,9067,0,4454944,CKB
N60,S Adlershof,SAH02BN,Wednesday,4.1,4.1,Wednesday,Betriebshof A,BF A A,0.06,0,4454944,CKB
160,Betriebshof A,BF A E,Tuesday,22.1833333333333,22.1833333333333,Tuesday,Hasselwerderstr.,HAWR01B,0.06,0,4454949,CKB
160,Hasselwerderstr.,HAWR01B,Tuesday,22.1833333333333,22.7333333333333,Tuesday,Siriusstr.,SIRI01B,14519,4,4454949,CKB
160,Siriusstr.,SIRI01B,Tuesday,22.8,23.3833333333333,Tuesday,Hasselwerderstr.,HAWR01B,13541,8,4454949,CKB
160,Hasselwerderstr.,HAWR01B,Tuesday,23.5166666666666,24.0666666666666,Wednesday,Siriusstr.,SIRI01B,14519,4,4454949,CKB
160,Siriusstr.,SIRI01B,Wednesday,0.133333333333333,0.65,Wednesday,S Schöneweide/Sterndamm,SSWS06B,12213,0,4454949,CKB
N60,S Schöneweide/Sterndamm,SSWS06B,Wednesday,0.65,0.783333333333333,Wednesday,S Adlershof,SAH02BN,4.0,2,4454949,CKB
N60,S Adlershof,SAH02BN,Wednesday,0.816666666666666,1.2,Wednesday,Flughafen Schönefeld,SXF01B,8.36,6,4454949,CKB
N60,Flughafen Schönefeld,SXF01B,Wednesday,1.3,1.6,Wednesday,S Adlershof,SAH02BN,9067,13,4454949,CKB
N60,S Adlershof,SAH02BN,Wednesday,1.81666666666666,2.2,Wednesday,Flughafen Schönefeld,SXF01B,8.36,6,4454949,CKB
N60,Flughafen Schönefeld,SXF01B,Wednesday,2.3,2.6,Wednesday,S Adlershof,SAH02BN,9067,13,4454949,CKB
N60,S Adlershof,SAH02BN,Wednesday,2.81666666666666,3.2,Wednesday,Flughafen Schönefeld,SXF01B,8.36,6,4454949,CKB
N60,Flughafen Schönefeld,SXF01B,Wednesday,3.3,3.6,Wednesday,S Adlershof,SAH02BN,9067,13,4454949,CKB
N60,S Adlershof,SAH02BN,Wednesday,3.81666666666666,4.2,Wednesday,Flughafen Schönefeld,SXF01B,8.36,0,4454949,CKB
N60,Flughafen Schönefeld,SXF01B,Wednesday,4.2,4.2,Wednesday,Betriebshof A,BF A A,0.06,0,4454949,CKB
161,Betriebshof A,BF A E,Tuesday,21.1,21.1,Tuesday,S Erkner/ZOB,SERZ01B,0.06,0,4664623,CKB
161,S Erkner/ZOB,SERZ01B,Tuesday,21.1,21.5666666666666,Tuesday,"Schöneiche, Lübecker Str.",SELS01B,13018,19,4664623,CKB
161,"Schöneiche, Lübecker Str.",SELS01B,Tuesday,21.8833333333333,22.2166666666666,Tuesday,Lutherstr.,LUTH01B,10332,17,4664623,CKB
161,Lutherstr.,LUTH01B,Tuesday,22.5,22.9,Tuesday,"Schöneiche, Lübecker Str.",SELS01B,10.48,19,4664623,CKB
161,"Schöneiche, Lübecker Str.",SELS01B,Tuesday,23.2166666666666,23.55,Tuesday,Lutherstr.,LUTH01B,10332,17,4664623,CKB
161,Lutherstr.,LUTH01B,Tuesday,23.8333333333333,24.2333333333333,Wednesday,"Schöneiche, Lübecker Str.",SELS01B,10.48,2,4664623,CKB
161,"Schöneiche, Lübecker Str.",SELS01B,Wednesday,0.266666666666666,0.383333333333333,Wednesday,Rahnsdorf/Waldschänke,RDWS03BN,3709,5,4664623,CKB
N61,Rahnsdorf/Waldschänke,RDWS03BN,Wednesday,0.466666666666666,0.733333333333333,Wednesday,Dämeritzstr.,DARI01B,6404,3,4664623,CKB
N61,Dämeritzstr.,DARI01B,Wednesday,0.783333333333333,1.16666666666666,Wednesday,S Friedrichshagen,SFHG05BN,10579,7,4664623,CKB
N61,S Friedrichshagen,SFHG05BN,Wednesday,1.28333333333333,1.73333333333333,Wednesday,Dämeritzstr.,DARI01B,12007,3,4664623,CKB
N61,Dämeritzstr.,DARI01B,Wednesday,1.78333333333333,2.16666666666666,Wednesday,S Friedrichshagen,SFHG05BN,10579,7,4664623,CKB
N61,S Friedrichshagen,SFHG05BN,Wednesday,2.28333333333333,2.73333333333333,Wednesday,Dämeritzstr.,DARI01B,12007,3,4664623,CKB
N61,Dämeritzstr.,DARI01B,Wednesday,2.78333333333333,3.16666666666666,Wednesday,S Friedrichshagen,SFHG05BN,10579,7,4664623,CKB
N61,S Friedrichshagen,SFHG05BN,Wednesday,3.28333333333333,3.73333333333333,Wednesday,Dämeritzstr.,DARI01B,12007,3,4664623,CKB
N61,Dämeritzstr.,DARI01B,Wednesday,3.78333333333333,4.16666666666666,Wednesday,S Friedrichshagen,SFHG05BN,10579,7,4664623,CKB
N61,S Friedrichshagen,SFHG05BN,Wednesday,4.28333333333333,4.73333333333333,Wednesday,Dämeritzstr.,DARI01B,12007,0,4664623,CKB
N61,Dämeritzstr.,DARI01B,Wednesday,4.73333333333333,4.73333333333333,Wednesday,Betriebshof A,BF A A,0.06,0,4664623,CKB
161,Betriebshof A,BF A E,Tuesday,20.4333333333333,20.4333333333333,Tuesday,S Erkner/ZOB,SERZ01B,0.06,0,4762733,CKB
161,S Erkner/ZOB,SERZ01B,Tuesday,20.4333333333333,20.9333333333333,Tuesday,"Schöneiche, Goethepark",SEGP01BA,14097,14,4762733,CKB
161,"Schöneiche, Goethepark",SEGP01BA,Tuesday,21.1666666666666,21.6333333333333,Tuesday,S Erkner/ZOB,SERZ01B,13.19,8,4762733,CKB
161,S Erkner/ZOB,SERZ01B,Tuesday,21.7666666666666,22.2333333333333,Tuesday,"Schöneiche, Lübecker Str.",SELS01B,13018,19,4762733,CKB
161,"Schöneiche, Lübecker Str.",SELS01B,Tuesday,22.55,22.8833333333333,Tuesday,Lutherstr.,LUTH01B,10332,17,4762733,CKB
161,Lutherstr.,LUTH01B,Tuesday,23.1666666666666,23.5666666666666,Tuesday,"Schöneiche, Lübecker Str.",SELS01B,10.48,19,4762733,CKB
161,"Schöneiche, Lübecker Str.",SELS01B,Tuesday,23.8833333333333,24.2166666666666,Wednesday,Lutherstr.,LUTH01B,10332,2,4762733,CKB
161,Lutherstr.,LUTH01B,Wednesday,0.25,0.266666666666666,Wednesday,Dämeritzstr.,DARI01B,506,1,4762733,CKB
N61,Dämeritzstr.,DARI01B,Wednesday,0.283333333333333,0.666666666666666,Wednesday,S Friedrichshagen,SFHG05BN,10579,7,4762733,CKB
N61,S Friedrichshagen,SFHG05BN,Wednesday,0.783333333333333,1.23333333333333,Wednesday,Dämeritzstr.,DARI01B,12007,3,4762733,CKB
N61,Dämeritzstr.,DARI01B,Wednesday,1.28333333333333,1.66666666666666,Wednesday,S Friedrichshagen,SFHG05BN,10579,7,4762733,CKB
N61,S Friedrichshagen,SFHG05BN,Wednesday,1.78333333333333,2.23333333333333,Wednesday,Dämeritzstr.,DARI01B,12007,3,4762733,CKB
N61,Dämeritzstr.,DARI01B,Wednesday,2.28333333333333,2.66666666666666,Wednesday,S Friedrichshagen,SFHG05BN,10579,7,4762733,CKB
N61,S Friedrichshagen,SFHG05BN,Wednesday,2.78333333333333,3.23333333333333,Wednesday,Dämeritzstr.,DARI01B,12007,3,4762733,CKB
N61,Dämeritzstr.,DARI01B,Wednesday,3.28333333333333,3.66666666666666,Wednesday,S Friedrichshagen,SFHG05BN,10579,7,4762733,CKB
N61,S Friedrichshagen,SFHG05BN,Wednesday,3.78333333333333,4.23333333333333,Wednesday,Dämeritzstr.,DARI01B,12007,3,4762733,CKB
N61,Dämeritzstr.,DARI01B,Wednesday,4.28333333333333,4.66666666666666,Wednesday,S Friedrichshagen,SFHG05BN,10579,3,4762733,CKB
N67,S Friedrichshagen,SFHG05BN,Wednesday,4.71666666666666,4.96666666666666,Wednesday,Schloßplatz Köpenick,SLPZ01BN,6161,0,4762733,CKB
N67,Schloßplatz Köpenick,SLPZ01BN,Wednesday,4.96666666666666,4.96666666666666,Wednesday,Betriebshof A,BF A A,0.06,0,4762733,CKB
163,Betriebshof A,BF A E,Tuesday,22.9333333333333,22.9333333333333,Tuesday,S Grünau,SGA24BA,0.06,0,4617408,CKB
163,S Grünau,SGA24BA,Tuesday,22.9333333333333,23.1333333333333,Tuesday,S Flughafen Berlin-Schönefeld,SSXF01B,5882,3,4617408,CKB
163,S Flughafen Berlin-Schönefeld,SSXF01B,Tuesday,23.1833333333333,23.4166666666666,Tuesday,S Grünau,SGA22BA,6232,0,4617408,CKB
163,S Grünau,SGA22BA,Tuesday,23.4166666666666,23.6333333333333,Tuesday,S Flughafen Berlin-Schönefeld,SSXF01B,6086,3,4617408,CKB
163,S Flughafen Berlin-Schönefeld,SSXF01B,Tuesday,23.6833333333333,23.9166666666666,Tuesday,S Grünau,SGA22BA,6232,0,4617408,CKB
163,S Grünau,SGA22BA,Tuesday,23.9166666666666,24.1333333333333,Wednesday,S Flughafen Berlin-Schönefeld,SSXF01B,6086,0,4617408,CKB
163,S Flughafen Berlin-Schönefeld,SSXF01B,Wednesday,0.133333333333333,0.133333333333333,Wednesday,Betriebshof A,BF A A,0.06,0,4617408,CKB
168,Betriebshof A,BF A E,Tuesday,5.08333333333333,5.08333333333333,Tuesday,Alt-Schmöckwitz,ALSW02B,0.06,0,4426845,CKB
168,Alt-Schmöckwitz,ALSW02B,Tuesday,5.08333333333333,5.23333333333333,Tuesday,Moßkopfring,MKFR01B,4781,0,4426845,CKB
168,Moßkopfring,MKFR01B,Tuesday,5.23333333333333,5.38333333333333,Tuesday,Alt-Schmöckwitz,ALSW02B,5139,2,4426845,CKB
168,Alt-Schmöckwitz,ALSW02B,Tuesday,5.41666666666666,5.56666666666666,Tuesday,Moßkopfring,MKFR01B,4781,0,4426845,CKB
168,Moßkopfring,MKFR01B,Tuesday,5.56666666666666,5.71666666666666,Tuesday,Alt-Schmöckwitz,ALSW02B,5139,23,4426845,CKB
168,Alt-Schmöckwitz,ALSW02B,Tuesday,6.1,6.25,Tuesday,Moßkopfring,MKFR01B,4781,0,4426845,CKB
168,Moßkopfring,MKFR01B,Tuesday,6.25,6.4,Tuesday,Alt-Schmöckwitz,ALSW02B,5139,2,4426845,CKB
168,Alt-Schmöckwitz,ALSW02B,Tuesday,6.43333333333333,6.58333333333333,Tuesday,Moßkopfring,MKFR01B,4781,0,4426845,CKB
168,Moßkopfring,MKFR01B,Tuesday,6.58333333333333,6.73333333333333,Tuesday,Alt-Schmöckwitz,ALSW02B,5139,2,4426845,CKB
168,Alt-Schmöckwitz,ALSW02B,Tuesday,6.76666666666666,6.91666666666666,Tuesday,Moßkopfring,MKFR01B,4781,0,4426845,CKB
168,Moßkopfring,MKFR01B,Tuesday,6.91666666666666,7.06666666666666,Tuesday,Alt-Schmöckwitz,ALSW02B,5139,2,4426845,CKB
168,Alt-Schmöckwitz,ALSW02B,Tuesday,7.1,7.25,Tuesday,Moßkopfring,MKFR01B,4781,0,4426845,CKB
