timestamp,Kategorie,Netzentgelt [EUR/kWh],Strompreis konstant [EUR/kWh],Strompreis Boerse [EUR/kWh],Gesamtpreis [EUR/kWh],Gesamtpreis Boerse [EUR/kWh]
2018-10-03 12:30:00+02:00,1,0.0237,0.1603,0.1088,0.184,0.1326
2018-10-03 12:45:00+02:00,1,0.0237,0.1603,0.1088,0.184,0.1326
2018-10-03 13:00:00+02:00,1,0.0237,0.1603,0.1089,0.184,0.1326
2018-10-03 13:15:00+02:00,1,0.0237,0.1603,0.1089,0.184,0.1326
2018-10-03 13:30:00+02:00,1,0.0237,0.1603,0.1089,0.184,0.1326
2018-10-03 13:45:00+02:00,1,0.0237,0.1603,0.1089,0.184,0.1326
2018-10-03 14:00:00+02:00,1,0.0237,0.1603,0.1089,0.184,0.1326
2018-10-03 14:15:00+02:00,1,0.0237,0.1603,0.1089,0.184,0.1326
2018-10-03 14:30:00+02:00,1,0.0237,0.1603,0.1089,0.184,0.1326
2018-10-03 14:45:00+02:00,1,0.0237,0.1603,0.1089,0.184,0.1326
2018-10-03 15:00:00+02:00,1,0.0237,0.1603,0.1146,0.184,0.1383
2018-10-03 15:15:00+02:00,1,0.0237,0.1603,0.1146,0.184,0.1383
2018-10-03 15:30:00+02:00,1,0.0237,0.1603,0.1146,0.184,0.1383
2018-10-03 15:45:00+02:00,1,0.0237,0.1603,0.1146,0.184,0.1383
2018-10-03 16:00:00+02:00,1,0.0237,0.1603,0.1291,0.184,0.1529
2018-10-03 16:15:00+02:00,1,0.0237,0.1603,0.1291,0.184,0.1529
2018-10-03 16:30:00+02:00,1,0.0237,0.1603,0.1291,0.184,0.1529
2018-10-03 16:45:00+02:00,1,0.0237,0.1603,0.1291,0.184,0.1529
2018-10-03 17:00:00+02:00,1,0.0237,0.1603,0.1521,0.184,0.1758
2018-10-03 17:15:00+02:00,1,0.0237,0.1603,0.1521,0.184,0.1758
2018-10-03 17:30:00+02:00,1,0.0237,0.1603,0.1521,0.184,0.1758
2018-10-03 17:45:00+02:00,1,0.0237,0.1603,0.1521,0.184,0.1758
2018-10-03 18:00:00+02:00,1,0.0237,0.1603,0.1721,0.184,0.1958
2018-10-03 18:15:00+02:00,1,0.0237,0.1603,0.1721,0.184,0.1958
2018-10-03 18:30:00+02:00,1,0.0237,0.1603,0.1721,0.184,0.1958
2018-10-03 18:45:00+02:00,1,0.0237,0.1603,0.1721,0.184,0.1958
2018-10-03 19:00:00+02:00,1,0.0237,0.1603,0.1803,0.184,0.204
2018-10-03 19:15:00+02:00,1,0.0237,0.1603,0.1803,0.184,0.204
2018-10-03 19:30:00+02:00,1,0.0237,0.1603,0.1803,0.184,0.204
2018-10-03 19:45:00+02:00,1,0.0237,0.1603,0.1803,0.184,0.204
2018-10-03 20:00:00+02:00,1,0.0237,0.1603,0.1768,0.184,0.2005
2018-10-03 20:15:00+02:00,3,0.0349,0.1603,0.1768,0.1952,0.2117
2018-10-03 20:30:00+02:00,3,0.0349,0.1603,0.1768,0.1952,0.2117
2018-10-03 20:45:00+02:00,3,0.0349,0.1603,0.1768,0.1952,0.2117
2018-10-03 21:00:00+02:00,3,0.0349,0.1603,0.1657,0.1952,0.2006
2018-10-03 21:15:00+02:00,3,0.0349,0.1603,0.1657,0.1952,0.2006
2018-10-03 21:30:00+02:00,3,0.0349,0.1603,0.1657,0.1952,0.2006
2018-10-03 21:45:00+02:00,3,0.0349,0.1603,0.1657,0.1952,0.2006
2018-10-03 22:00:00+02:00,3,0.0349,0.1603,0.1717,0.1952,0.2066
2018-10-03 22:15:00+02:00,3,0.0349,0.1603,0.1717,0.1952,0.2066
2018-10-03 22:30:00+02:00,3,0.0349,0.1603,0.1717,0.1952,0.2066
2018-10-03 22:45:00+02:00,3,0.0349,0.1603,0.1717,0.1952,0.2066
2018-10-03 23:00:00+02:00,3,0.0349,0.1603,0.1576,0.1952,0.1925
2018-10-03 23:15:00+02:00,3,0.0349,0.1603,0.1576,0.1952,0.1925
2018-10-03 23:30:00+02:00,3,0.0349,0.1603,0.1576,0.1952,0.1925
2018-10-03 23:45:00+02:00,3,0.0349,0.1603,0.1576,0.1952,0.1925
2018-10-04 00:00:00+02:00,3,0.0349,0.1603,0.1621,0.1952,0.197
2018-10-04 00:15:00+02:00,3,0.0237,0.1603,0.1621,0.184,0.1858
2018-10-04 00:30:00+02:00,3,0.0237,0.1603,0.1621,0.184,0.1858
2018-10-04 00:45:00+02:00,3,0.0237,0.1603,0.1621,0.184,0.1858
2018-10-04 01:00:00+02:00,3,0.0237,0.1603,0.155,0.184,0.1787
2018-10-04 01:15:00+02:00,3,0.0237,0.1603,0.155,0.184,0.1787
2018-10-04 01:30:00+02:00,3,0.0349,0.1603,0.155,0.1952,0.1899
2018-10-04 01:45:00+02:00,3,0.0349,0.1603,0.155,0.1952,0.1899
2018-10-04 02:00:00+02:00,3,0.0349,0.1603,0.1545,0.1952,0.1894
2018-10-04 02:15:00+02:00,3,0.0349,0.1603,0.1545,0.1952,0.1894
2018-10-04 02:30:00+02:00,3,0.0349,0.1603,0.1545,0.1952,0.1894
2018-10-04 02:45:00+02:00,3,0.0349,0.1603,0.1545,0.1952,0.1894
2018-10-04 03:00:00+02:00,3,0.0349,0.1603,0.1557,0.1952,0.1906
2018-10-04 03:15:00+02:00,3,0.0349,0.1603,0.1557,0.1952,0.1906
2018-10-04 03:30:00+02:00,3,0.0349,0.1603,0.1557,0.1952,0.1906
2018-10-04 03:45:00+02:00,3,0.0349,0.1603,0.1557,0.1952,0.1906
2018-10-04 04:00:00+02:00,3,0.0349,0.1603,0.1564,0.1952,0.1913
2018-10-04 04:15:00+02:00,3,0.0349,0.1603,0.1564,0.1952,0.1913
2018-10-04 04:30:00+02:00,3,0.0349,0.1603,0.1564,0.1952,0.1913
2018-10-04 04:45:00+02:00,3,0.0349,0.1603,0.1564,0.1952,0.1913
2018-10-04 05:00:00+02:00,3,0.0349,0.1603,0.1597,0.1952,0.1946
2018-10-04 05:15:00+02:00,3,0.0237,0.1603,0.1597,0.184,0.1835
2018-10-04 05:30:00+02:00,3,0.0237,0.1603,0.1597,0.184,0.1835
2018-10-04 05:45:00+02:00,3,0.0237,0.1603,0.1597,0.184,0.1835
2018-10-04 06:00:00+02:00,3,0.0237,0.1603,0.1836,0.184,0.2073
2018-10-04 06:15:00+02:00,3,0.0237,0.1603,0.1836,0.184,0.2073
2018-10-04 06:30:00+02:00,3,0.0237,0.1603,0.1836,0.184,0.2073
2018-10-04 06:45:00+02:00,3,0.0237,0.1603,0.1836,0.184,0.2073
2018-10-04 07:00:00+02:00,3,0.0237,0.1603,0.189,0.184,0.2127
2018-10-04 07:15:00+02:00,3,0.0237,0.1603,0.189,0.184,0.2127
2018-10-04 07:30:00+02:00,3,0.0237,0.1603,0.189,0.184,0.2127
2018-10-04 07:45:00+02:00,3,0.0237,0.1603,0.189,0.184,0.2127
2018-10-04 08:00:00+02:00,3,0.0237,0.1603,0.1899,0.184,0.2136
2018-10-04 08:15:00+02:00,3,0.0349,0.1603,0.1899,0.1952,0.2248
2018-10-04 08:30:00+02:00,3,0.0237,0.1603,0.1899,0.184,0.2136
2018-10-04 08:45:00+02:00,3,0.0237,0.1603,0.1899,0.184,0.2136
2018-10-04 09:00:00+02:00,3,0.0237,0.1603,0.1909,0.184,0.2147
2018-10-04 09:15:00+02:00,3,0.0237,0.1603,0.1909,0.184,0.2147
2018-10-04 09:30:00+02:00,3,0.0237,0.1603,0.1909,0.184,0.2147
2018-10-04 09:45:00+02:00,3,0.0237,0.1603,0.1909,0.184,0.2147
2018-10-04 10:00:00+02:00,3,0.0237,0.1603,0.1878,0.184,0.2116
2018-10-04 10:15:00+02:00,3,0.0237,0.1603,0.1878,0.184,0.2116
2018-10-04 10:30:00+02:00,3,0.0237,0.1603,0.1878,0.184,0.2116
2018-10-04 10:45:00+02:00,3,0.0237,0.1603,0.1878,0.184,0.2116
2018-10-04 11:00:00+02:00,3,0.0237,0.1603,0.1842,0.184,0.2079
2018-10-04 11:15:00+02:00,3,0.0237,0.1603,0.1842,0.184,0.2079
2018-10-04 11:30:00+02:00,3,0.0237,0.1603,0.1842,0.184,0.2079
2018-10-04 11:45:00+02:00,3,0.0237,0.1603,0.1842,0.184,0.2079
2018-10-04 12:00:00+02:00,3,0.0237,0.1603,0.1719,0.184,0.1956
2018-10-04 12:15:00+02:00,3,0.0237,0.1603,0.1719,0.184,0.1956
2018-10-04 12:30:00+02:00,3,0.0237,0.1603,0.1719,0.184,0.1956
2018-10-04 12:45:00+02:00,3,0.0237,0.1603,0.1719,0.184,0.1956
2018-10-04 13:00:00+02:00,3,0.0237,0.1603,0.1634,0.184,0.1871
2018-10-04 13:15:00+02:00,3,0.0237,0.1603,0.1634,0.184,0.1871
2018-10-04 13:30:00+02:00,3,0.0237,0.1603,0.1634,0.184,0.1871
2018-10-04 13:45:00+02:00,3,0.0237,0.1603,0.1634,0.184,0.1871
2018-10-04 14:00:00+02:00,3,0.0237,0.1603,0.1633,0.184,0.187
2018-10-04 14:15:00+02:00,3,0.0237,0.1603,0.1633,0.184,0.187
2018-10-04 14:30:00+02:00,3,0.0237,0.1603,0.1633,0.184,0.187
2018-10-04 14:45:00+02:00,3,0.0237,0.1603,0.1633,0.184,0.187
2018-10-04 15:00:00+02:00,3,0.0237,0.1603,0.1665,0.184,0.1902
2018-10-04 15:15:00+02:00,3,0.0237,0.1603,0.1665,0.184,0.1902
2018-10-04 15:30:00+02:00,3,0.0237,0.1603,0.1665,0.184,0.1902
2018-10-04 15:45:00+02:00,3,0.0237,0.1603,0.1665,0.184,0.1902
2018-10-04 16:00:00+02:00,3,0.0237,0.1603,0.1758,0.184,0.1996
2018-10-04 16:15:00+02:00,3,0.0237,0.1603,0.1758,0.184,0.1996
2018-10-04 16:30:00+02:00,3,0.0237,0.1603,0.1758,0.184,0.1996
2018-10-04 16:45:00+02:00,3,0.0237,0.1603,0.1758,0.184,0.1996
2018-10-04 17:00:00+02:00,3,0.0237,0.1603,0.1861,0.184,0.2098
2018-10-04 17:15:00+02:00,3,0.0237,0.1603,0.1861,0.184,0.2098
2018-10-04 17:30:00+02:00,3,0.0237,0.1603,0.1861,0.184,0.2098
2018-10-04 17:45:00+02:00,3,0.0237,0.1603,0.1861,0.184,0.2098
2018-10-04 18:00:00+02:00,3,0.0237,0.1603,0.1891,0.184,0.2128
2018-10-04 18:15:00+02:00,3,0.0237,0.1603,0.1891,0.184,0.2128
2018-10-04 18:30:00+02:00,3,0.0237,0.1603,0.1891,0.184,0.2128
2018-10-04 18:45:00+02:00,3,0.0237,0.1603,0.1891,0.184,0.2128
2018-10-04 19:00:00+02:00,3,0.0237,0.1603,0.1969,0.184,0.2207
2018-10-04 19:15:00+02:00,3,0.0237,0.1603,0.1969,0.184,0.2207
2018-10-04 19:30:00+02:00,3,0.0237,0.1603,0.1969,0.184,0.2207
2018-10-04 19:45:00+02:00,3,0.0237,0.1603,0.1969,0.184,0.2207
2018-10-04 20:00:00+02:00,3,0.0237,0.1603,0.1895,0.184,0.2133
2018-10-04 20:15:00+02:00,3,0.0237,0.1603,0.1895,0.184,0.2133
2018-10-04 20:30:00+02:00,3,0.0237,0.1603,0.1895,0.184,0.2133
2018-10-04 20:45:00+02:00,3,0.0237,0.1603,0.1895,0.184,0.2133
2018-10-04 21:00:00+02:00,3,0.0237,0.1603,0.1811,0.184,0.2048
2018-10-04 21:15:00+02:00,3,0.0237,0.1603,0.1811,0.184,0.2048
2018-10-04 21:30:00+02:00,3,0.0237,0.1603,0.1811,0.184,0.2048
2018-10-04 21:45:00+02:00,3,0.0237,0.1603,0.1811,0.184,0.2048
2018-10-04 22:00:00+02:00,3,0.0237,0.1603,0.1628,0.184,0.1866
2018-10-04 22:15:00+02:00,3,0.0237,0.1603,0.1628,0.184,0.1866
2018-10-04 22:30:00+02:00,3,0.0237,0.1603,0.1628,0.184,0.1866
2018-10-04 22:45:00+02:00,3,0.0237,0.1603,0.1628,0.184,0.1866
2018-10-04 23:00:00+02:00,3,0.0237,0.1603,0.1611,0.184,0.1848
2018-10-04 23:15:00+02:00,3,0.0237,0.1603,0.1611,0.184,0.1848
2018-10-04 23:30:00+02:00,3,0.0237,0.1603,0.1611,0.184,0.1848
2018-10-04 23:45:00+02:00,3,0.0237,0.1603,0.1611,0.184,0.1848
2018-10-05 00:00:00+02:00,3,0.0349,0.1603,0.1584,0.1952,0.1933
2018-10-05 00:15:00+02:00,3,0.0349,0.1603,0.1584,0.1952,0.1933
2018-10-05 00:30:00+02:00,3,0.0349,0.1603,0.1584,0.1952,0.1933
2018-10-05 00:45:00+02:00,3,0.0349,0.1603,0.1584,0.1952,0.1933
2018-10-05 01:00:00+02:00,3,0.0349,0.1603,0.16,0.1952,0.1949
2018-10-05 01:15:00+02:00,3,0.0349,0.1603,0.16,0.1952,0.1949
2018-10-05 01:30:00+02:00,3,0.0349,0.1603,0.16,0.1952,0.1949
2018-10-05 01:45:00+02:00,3,0.0349,0.1603,0.16,0.1952,0.1949
2018-10-05 02:00:00+02:00,3,0.0349,0.1603,0.1578,0.1952,0.1927
2018-10-05 02:15:00+02:00,3,0.0349,0.1603,0.1578,0.1952,0.1927
2018-10-05 02:30:00+02:00,3,0.0349,0.1603,0.1578,0.1952,0.1927
2018-10-05 02:45:00+02:00,3,0.0349,0.1603,0.1578,0.1952,0.1927
2018-10-05 03:00:00+02:00,3,0.0349,0.1603,0.1562,0.1952,0.1911
2018-10-05 03:15:00+02:00,3,0.0349,0.1603,0.1562,0.1952,0.1911
2018-10-05 03:30:00+02:00,3,0.0349,0.1603,0.1562,0.1952,0.1911
2018-10-05 03:45:00+02:00,3,0.0349,0.1603,0.1562,0.1952,0.1911
2018-10-05 04:00:00+02:00,3,0.0349,0.1603,0.1571,0.1952,0.192
2018-10-05 04:15:00+02:00,3,0.0349,0.1603,0.1571,0.1952,0.192
2018-10-05 04:30:00+02:00,3,0.0349,0.1603,0.1571,0.1952,0.192
2018-10-05 04:45:00+02:00,3,0.0349,0.1603,0.1571,0.1952,0.192
2018-10-05 05:00:00+02:00,3,0.0349,0.1603,0.163,0.1952,0.1979
2018-10-05 05:15:00+02:00,3,0.0349,0.1603,0.163,0.1952,0.1979
2018-10-05 05:30:00+02:00,3,0.0349,0.1603,0.163,0.1952,0.1979
2018-10-05 05:45:00+02:00,3,0.0349,0.1603,0.163,0.1952,0.1979
2018-10-05 06:00:00+02:00,3,0.0349,0.1603,0.1725,0.1952,0.2074
2018-10-05 06:15:00+02:00,3,0.0349,0.1603,0.1725,0.1952,0.2074
2018-10-05 06:30:00+02:00,3,0.0349,0.1603,0.1725,0.1952,0.2074
2018-10-05 06:45:00+02:00,3,0.0349,0.1603,0.1725,0.1952,0.2074
2018-10-05 07:00:00+02:00,3,0.0349,0.1603,0.1877,0.1952,0.2226
2018-10-05 07:15:00+02:00,3,0.0349,0.1603,0.1877,0.1952,0.2226
2018-10-05 07:30:00+02:00,3,0.0349,0.1603,0.1877,0.1952,0.2226
2018-10-05 07:45:00+02:00,3,0.0349,0.1603,0.1877,0.1952,0.2226
2018-10-05 08:00:00+02:00,3,0.0349,0.1603,0.1886,0.1952,0.2235
2018-10-05 08:15:00+02:00,3,0.0349,0.1603,0.1886,0.1952,0.2235
2018-10-05 08:30:00+02:00,3,0.0349,0.1603,0.1886,0.1952,0.2235
2018-10-05 08:45:00+02:00,3,0.0349,0.1603,0.1886,0.1952,0.2235
2018-10-05 09:00:00+02:00,3,0.0349,0.1603,0.1834,0.1952,0.2183
2018-10-05 09:15:00+02:00,3,0.0349,0.1603,0.1834,0.1952,0.2183
2018-10-05 09:30:00+02:00,3,0.0349,0.1603,0.1834,0.1952,0.2183
2018-10-05 09:45:00+02:00,3,0.0349,0.1603,0.1834,0.1952,0.2183
2018-10-05 10:00:00+02:00,3,0.0349,0.1603,0.1643,0.1952,0.1992
2018-10-05 10:15:00+02:00,3,0.0349,0.1603,0.1643,0.1952,0.1992
2018-10-05 10:30:00+02:00,3,0.0349,0.1603,0.1643,0.1952,0.1992
2018-10-05 10:45:00+02:00,3,0.0349,0.1603,0.1643,0.1952,0.1992
2018-10-05 11:00:00+02:00,3,0.0349,0.1603,0.1591,0.1952,0.194
2018-10-05 11:15:00+02:00,3,0.0349,0.1603,0.1591,0.1952,0.194
2018-10-05 11:30:00+02:00,3,0.0237,0.1603,0.1591,0.184,0.1828
2018-10-05 11:45:00+02:00,3,0.0237,0.1603,0.1591,0.184,0.1828
2018-10-05 12:00:00+02:00,1,0.0237,0.1603,0.1555,0.184,0.1792
2018-10-05 12:15:00+02:00,1,0.0237,0.1603,0.1555,0.184,0.1792
2018-10-05 12:30:00+02:00,1,0.0237,0.1603,0.1555,0.184,0.1792
2018-10-05 12:45:00+02:00,1,0.0237,0.1603,0.1555,0.184,0.1792
2018-10-05 13:00:00+02:00,1,0.0237,0.1603,0.1596,0.184,0.1833
2018-10-05 13:15:00+02:00,1,0.0237,0.1603,0.1596,0.184,0.1833
2018-10-05 13:30:00+02:00,1,0.0237,0.1603,0.1596,0.184,0.1833
2018-10-05 13:45:00+02:00,1,0.0237,0.1603,0.1596,0.184,0.1833
2018-10-05 14:00:00+02:00,1,0.0237,0.1603,0.1571,0.184,0.1808
2018-10-05 14:15:00+02:00,1,0.0237,0.1603,0.1571,0.184,0.1808
2018-10-05 14:30:00+02:00,1,0.0237,0.1603,0.1571,0.184,0.1808
2018-10-05 14:45:00+02:00,1,0.0237,0.1603,0.1571,0.184,0.1808
2018-10-05 15:00:00+02:00,1,0.0237,0.1603,0.1574,0.184,0.1811
2018-10-05 15:15:00+02:00,1,0.0237,0.1603,0.1574,0.184,0.1811
2018-10-05 15:30:00+02:00,1,0.0237,0.1603,0.1574,0.184,0.1811
2018-10-05 15:45:00+02:00,1,0.0237,0.1603,0.1574,0.184,0.1811
2018-10-05 16:00:00+02:00,3,0.0349,0.1603,0.1638,0.1952,0.1987
2018-10-05 16:15:00+02:00,3,0.0237,0.1603,0.1638,0.184,0.1876
2018-10-05 16:30:00+02:00,3,0.0349,0.1603,0.1638,0.1952,0.1987
2018-10-05 16:45:00+02:00,3,0.0349,0.1603,0.1638,0.1952,0.1987
2018-10-05 17:00:00+02:00,3,0.0349,0.1603,0.1838,0.1952,0.2188
2018-10-05 17:15:00+02:00,3,0.0349,0.1603,0.1838,0.1952,0.2188
2018-10-05 17:30:00+02:00,3,0.0349,0.1603,0.1838,0.1952,0.2188
2018-10-05 17:45:00+02:00,3,0.0349,0.1603,0.1838,0.1952,0.2188
2018-10-05 18:00:00+02:00,3,0.0349,0.1603,0.1875,0.1952,0.2224
2018-10-05 18:15:00+02:00,3,0.0349,0.1603,0.1875,0.1952,0.2224
2018-10-05 18:30:00+02:00,3,0.037,0.1603,0.1875,0.1972,0.2245
2018-10-05 18:45:00+02:00,3,0.037,0.1603,0.1875,0.1972,0.2245
2018-10-05 19:00:00+02:00,3,0.0349,0.1603,0.1918,0.1952,0.2267
2018-10-05 19:15:00+02:00,3,0.0349,0.1603,0.1918,0.1952,0.2267
2018-10-05 19:30:00+02:00,3,0.0349,0.1603,0.1918,0.1952,0.2267
2018-10-05 19:45:00+02:00,3,0.0349,0.1603,0.1918,0.1952,0.2267
2018-10-05 20:00:00+02:00,3,0.0349,0.1603,0.1888,0.1952,0.2237
2018-10-05 20:15:00+02:00,3,0.0349,0.1603,0.1888,0.1952,0.2237
2018-10-05 20:30:00+02:00,3,0.0349,0.1603,0.1888,0.1952,0.2237
2018-10-05 20:45:00+02:00,3,0.0349,0.1603,0.1888,0.1952,0.2237
2018-10-05 21:00:00+02:00,3,0.0349,0.1603,0.1739,0.1952,0.2088
2018-10-05 21:15:00+02:00,3,0.0349,0.1603,0.1739,0.1952,0.2088
2018-10-05 21:30:00+02:00,3,0.0349,0.1603,0.1739,0.1952,0.2088
2018-10-05 21:45:00+02:00,3,0.0349,0.1603,0.1739,0.1952,0.2088
2018-10-05 22:00:00+02:00,3,0.037,0.1603,0.1687,0.1972,0.2057
2018-10-05 22:15:00+02:00,3,0.037,0.1603,0.1687,0.1972,0.2057
2018-10-05 22:30:00+02:00,3,0.037,0.1603,0.1687,0.1972,0.2057
2018-10-05 22:45:00+02:00,3,0.037,0.1603,0.1687,0.1972,0.2057
2018-10-05 23:00:00+02:00,3,0.037,0.1603,0.1636,0.1972,0.2005
2018-10-05 23:15:00+02:00,1,0.0237,0.1603,0.1636,0.184,0.1873
2018-10-05 23:30:00+02:00,1,0.0237,0.1603,0.1636,0.184,0.1873
2018-10-05 23:45:00+02:00,1,0.0237,0.1603,0.1636,0.184,0.1873
2018-10-06 00:00:00+02:00,1,0.0237,0.1603,0.159,0.184,0.1827
2018-10-06 00:15:00+02:00,1,0.0237,0.1603,0.159,0.184,0.1827
2018-10-06 00:30:00+02:00,1,0.0237,0.1603,0.159,0.184,0.1827
2018-10-06 00:45:00+02:00,1,0.0237,0.1603,0.159,0.184,0.1827
2018-10-06 01:00:00+02:00,1,0.0237,0.1603,0.1618,0.184,0.1856
2018-10-06 01:15:00+02:00,1,0.0237,0.1603,0.1618,0.184,0.1856
2018-10-06 01:30:00+02:00,1,0.0237,0.1603,0.1618,0.184,0.1856
2018-10-06 01:45:00+02:00,1,0.0237,0.1603,0.1618,0.184,0.1856
2018-10-06 02:00:00+02:00,3,0.0349,0.1603,0.1604,0.1952,0.1953
2018-10-06 02:15:00+02:00,3,0.0349,0.1603,0.1604,0.1952,0.1953
2018-10-06 02:30:00+02:00,3,0.0349,0.1603,0.1604,0.1952,0.1953
2018-10-06 02:45:00+02:00,3,0.0349,0.1603,0.1604,0.1952,0.1953
2018-10-06 03:00:00+02:00,3,0.0349,0.1603,0.1599,0.1952,0.1948
2018-10-06 03:15:00+02:00,3,0.0349,0.1603,0.1599,0.1952,0.1948
2018-10-06 03:30:00+02:00,3,0.0349,0.1603,0.1599,0.1952,0.1948
2018-10-06 03:45:00+02:00,3,0.037,0.1603,0.1599,0.1972,0.1968
2018-10-06 04:00:00+02:00,3,0.037,0.1603,0.1589,0.1972,0.1958
2018-10-06 04:15:00+02:00,3,0.037,0.1603,0.1589,0.1972,0.1958
2018-10-06 04:30:00+02:00,3,0.037,0.1603,0.1589,0.1972,0.1958
2018-10-06 04:45:00+02:00,3,0.037,0.1603,0.1589,0.1972,0.1958
2018-10-06 05:00:00+02:00,3,0.037,0.1603,0.1558,0.1972,0.1927
2018-10-06 05:15:00+02:00,3,0.037,0.1603,0.1558,0.1972,0.1927
2018-10-06 05:30:00+02:00,3,0.037,0.1603,0.1558,0.1972,0.1927
2018-10-06 05:45:00+02:00,3,0.037,0.1603,0.1558,0.1972,0.1927
2018-10-06 06:00:00+02:00,3,0.037,0.1603,0.1619,0.1972,0.1989
2018-10-06 06:15:00+02:00,3,0.037,0.1603,0.1619,0.1972,0.1989
2018-10-06 06:30:00+02:00,3,0.037,0.1603,0.1619,0.1972,0.1989
2018-10-06 06:45:00+02:00,3,0.037,0.1603,0.1619,0.1972,0.1989
2018-10-06 07:00:00+02:00,3,0.037,0.1603,0.1712,0.1972,0.2082
2018-10-06 07:15:00+02:00,3,0.037,0.1603,0.1712,0.1972,0.2082
2018-10-06 07:30:00+02:00,3,0.0349,0.1603,0.1712,0.1952,0.2061
2018-10-06 07:45:00+02:00,3,0.0349,0.1603,0.1712,0.1952,0.2061
2018-10-06 08:00:00+02:00,3,0.0349,0.1603,0.1728,0.1952,0.2077
2018-10-06 08:15:00+02:00,3,0.0349,0.1603,0.1728,0.1952,0.2077
2018-10-06 08:30:00+02:00,3,0.0349,0.1603,0.1728,0.1952,0.2077
2018-10-06 08:45:00+02:00,3,0.0349,0.1603,0.1728,0.1952,0.2077
2018-10-06 09:00:00+02:00,3,0.0349,0.1603,0.1796,0.1952,0.2145
2018-10-06 09:15:00+02:00,3,0.0349,0.1603,0.1796,0.1952,0.2145
2018-10-06 09:30:00+02:00,3,0.0349,0.1603,0.1796,0.1952,0.2145
2018-10-06 09:45:00+02:00,3,0.0349,0.1603,0.1796,0.1952,0.2145
2018-10-06 10:00:00+02:00,3,0.0349,0.1603,0.1736,0.1952,0.2085
2018-10-06 10:15:00+02:00,3,0.0349,0.1603,0.1736,0.1952,0.2085
2018-10-06 10:30:00+02:00,3,0.0349,0.1603,0.1736,0.1952,0.2085
2018-10-06 10:45:00+02:00,3,0.0349,0.1603,0.1736,0.1952,0.2085
2018-10-06 11:00:00+02:00,3,0.0349,0.1603,0.1679,0.1952,0.2028
2018-10-06 11:15:00+02:00,3,0.0349,0.1603,0.1679,0.1952,0.2028
2018-10-06 11:30:00+02:00,3,0.0349,0.1603,0.1679,0.1952,0.2028
2018-10-06 11:45:00+02:00,3,0.0349,0.1603,0.1679,0.1952,0.2028
2018-10-06 12:00:00+02:00,3,0.0349,0.1603,0.1669,0.1952,0.2018
2018-10-06 12:15:00+02:00,3,0.0349,0.1603,0.1669,0.1952,0.2018
2018-10-06 12:30:00+02:00,3,0.0349,0.1603,0.1669,0.1952,0.2018
2018-10-06 12:45:00+02:00,3,0.0349,0.1603,0.1669,0.1952,0.2018
2018-10-06 13:00:00+02:00,3,0.0349,0.1603,0.1604,0.1952,0.1953
2018-10-06 13:15:00+02:00,3,0.0349,0.1603,0.1604,0.1952,0.1953
2018-10-06 13:30:00+02:00,1,0.0237,0.1603,0.1604,0.184,0.1841
2018-10-06 13:45:00+02:00,1,0.0237,0.1603,0.1604,0.184,0.1841
2018-10-06 14:00:00+02:00,1,0.0237,0.1603,0.1591,0.184,0.1828
2018-10-06 14:15:00+02:00,1,0.0237,0.1603,0.1591,0.184,0.1828
2018-10-06 14:30:00+02:00,1,0.0237,0.1603,0.1591,0.184,0.1828
2018-10-06 14:45:00+02:00,1,0.0237,0.1603,0.1591,0.184,0.1828
2018-10-06 15:00:00+02:00,3,0.0237,0.1603,0.1581,0.184,0.1818
2018-10-06 15:15:00+02:00,3,0.0237,0.1603,0.1581,0.184,0.1818
2018-10-06 15:30:00+02:00,3,0.0237,0.1603,0.1581,0.184,0.1818
2018-10-06 15:45:00+02:00,3,0.0349,0.1603,0.1581,0.1952,0.193
2018-10-06 16:00:00+02:00,3,0.0349,0.1603,0.1637,0.1952,0.1986
2018-10-06 16:15:00+02:00,3,0.0349,0.1603,0.1637,0.1952,0.1986
2018-10-06 16:30:00+02:00,3,0.0349,0.1603,0.1637,0.1952,0.1986
2018-10-06 16:45:00+02:00,3,0.0349,0.1603,0.1637,0.1952,0.1986
2018-10-06 17:00:00+02:00,3,0.0349,0.1603,0.1688,0.1952,0.2037
2018-10-06 17:15:00+02:00,3,0.0349,0.1603,0.1688,0.1952,0.2037
2018-10-06 17:30:00+02:00,3,0.0349,0.1603,0.1688,0.1952,0.2037
2018-10-06 17:45:00+02:00,3,0.0349,0.1603,0.1688,0.1952,0.2037
2018-10-06 18:00:00+02:00,3,0.037,0.1603,0.1809,0.1972,0.2179
2018-10-06 18:15:00+02:00,3,0.037,0.1603,0.1809,0.1972,0.2179
2018-10-06 18:30:00+02:00,3,0.037,0.1603,0.1809,0.1972,0.2179
2018-10-06 18:45:00+02:00,3,0.037,0.1603,0.1809,0.1972,0.2179
2018-10-06 19:00:00+02:00,3,0.037,0.1603,0.1911,0.1972,0.2281
2018-10-06 19:15:00+02:00,3,0.037,0.1603,0.1911,0.1972,0.2281
2018-10-06 19:30:00+02:00,3,0.037,0.1603,0.1911,0.1972,0.2281
2018-10-06 19:45:00+02:00,3,0.037,0.1603,0.1911,0.1972,0.2281
2018-10-06 20:00:00+02:00,3,0.037,0.1603,0.1795,0.1972,0.2164
2018-10-06 20:15:00+02:00,3,0.037,0.1603,0.1795,0.1972,0.2164
